id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,budget pressure,70,65,8,44,287,ship,baseline,monotonic-signal,raise-signal
m002,g002,failure width,96,65,30,84,317,ship,edge,drag-penalty,drop-slack
m003,g003,recovery gap,73,49,49,95,167,watch,recovery,confidence-floor,raise-drag
m004,g004,runbook drift,65,73,29,19,171,watch,negative,lane-boundary,lower-confidence
m005,g005,budget pressure,74,18,45,91,151,watch,baseline,monotonic-signal,raise-signal
m006,g006,failure width,112,17,33,39,260,ship,edge,drag-penalty,drop-slack
m007,g007,recovery gap,51,70,15,61,224,ship,recovery,confidence-floor,raise-drag
m008,g008,runbook drift,112,24,18,63,351,ship,negative,lane-boundary,lower-confidence
m009,g009,budget pressure,67,38,45,45,104,hold,baseline,monotonic-signal,raise-signal
m010,g010,failure width,79,2,18,34,201,ship,edge,drag-penalty,drop-slack
m011,g011,recovery gap,49,73,34,76,160,watch,recovery,confidence-floor,raise-drag
m012,g012,runbook drift,37,35,12,46,144,watch,negative,lane-boundary,lower-confidence
m013,g013,budget pressure,44,54,11,55,197,ship,baseline,monotonic-signal,raise-signal
m014,g014,failure width,37,55,28,57,111,hold,edge,drag-penalty,drop-slack
m015,g015,recovery gap,42,39,24,63,132,watch,recovery,confidence-floor,raise-drag
m016,g016,runbook drift,48,28,13,14,134,watch,negative,lane-boundary,lower-confidence
m017,g017,budget pressure,107,25,13,100,394,ship,baseline,monotonic-signal,raise-signal
m018,g018,failure width,83,15,14,98,306,ship,edge,drag-penalty,drop-slack
m019,g019,recovery gap,35,64,44,58,51,hold,recovery,confidence-floor,raise-drag
m020,g020,runbook drift,58,16,8,30,188,watch,negative,lane-boundary,lower-confidence
m021,g021,budget pressure,82,64,16,83,329,ship,baseline,monotonic-signal,raise-signal
m022,g022,failure width,84,10,43,94,184,watch,edge,drag-penalty,drop-slack
m023,g023,recovery gap,93,37,44,31,171,watch,recovery,confidence-floor,raise-drag
m024,g024,runbook drift,57,12,35,77,120,watch,negative,lane-boundary,lower-confidence
m025,g025,budget pressure,96,15,15,38,281,ship,baseline,monotonic-signal,raise-signal
